ItemId,ItemName,Price,Availability,LastUpdated,HighestBuyOrder,Qty
house_housingitem_chair_dynasty_stool_d,Carved Jade Stool,540.0,1,2023-05-13T16:58:20.971236,,
house_housingitem_chair_dynasty_chair01_c,Carved Rosewood Armchair,398.5,1,2023-05-13T16:57:59.126755,,
house_housingitem_chair_dynasty_stool_c,Carved Rosewood Stool,1000.0,4,2023-05-13T16:58:58.595099,,
house_housingitem_legion_decor_statueman01_a,Carved Statue of Caesar,600.0,1,2023-05-13T16:58:27.213304,,
house_housingitem_legion_decor_thronegod01_a,Carved Statue of Jupiter,16000.0,1,2023-05-13T17:00:11.40384,,
house_housingitem_legion_decor_statuegoddess01_a,Carved Statue of Minerva,2500.0,1,2023-05-13T16:59:33.131299,,
house_housingitem_legion_decor_statuewoman01_a,Carved Statue of Vesta,999.99,2,2023-05-13T16:58:57.870733,,
house_housingitem_chair_dynasty_chair01_a,Carved Teak Armchair,390.0,1,2023-05-13T16:57:56.674995,,
house_housingitem_chair_dynasty_stool_a,Carved Teak Stool,75.0,1,2023-05-13T16:56:19.059809,,
dyeb154,Castle Aquamarine Dye,2.47,3,2023-05-21T10:00:39.296817,1.04,69.0
catfishwhiskerst1,Catfish Whiskers,7.5,52,2023-05-21T09:45:41.552303,1.6,226.0
house_housingitem_settler_decor_shelf_potsandpans01,Cauldron Cooking Set,5.0,1,2023-05-13T16:55:35.94235,,
cauliflowert1,Cauliflower,19.47,15,2023-05-21T09:47:52.193508,7.57,142.0
foodfocstrt4,Caviar Crostini,10.0,10,2023-04-09T22:58:02.475727,,
house_housingitem_legion_stove01_a,Centurion Concrete Stove,599.0,1,2023-05-13T16:58:26.358566,,
house_housingitem_legion_decor_wall_curtain03_a,Centurion Curtains,180.0,2,2023-05-13T16:57:12.158782,2.0,4.0
house_housingitem_chair_legion_stool_a,Centurion Curule Seat,275.0,4,2023-05-13T16:57:40.750369,,
house_housingitem_chair_legion_chair02_a,Centurion Dining Chair,450.0,1,2023-05-13T16:58:09.661613,,
house_housingitem_bed_legion_bed02_a,Centurion High Bed,390.0,1,2023-05-13T16:57:57.954829,,
house_housingitem_legion_decor_placesetting01,Centurion Place Setting,125.0,1,2023-05-13T16:56:52.116783,1.0,3.0
house_housingitem_legion_decor_wall_curtain02_a,Centurion Tapestry,139.99,1,2023-05-13T16:56:56.970958,,
house_housingitem_legion_decor_wall_curtain01_a,Centurion Valance,599.0,1,2023-05-13T16:58:26.358566,2.0,2.0
house_housingitem_rug_legion_decor_floor_rug01,Centurion Woven Rug,4500.0,1,2023-05-13T16:59:55.30136,,
house_housingitem_legion_decor_painting01,"""Ceres - Goddess of Grain"" Wall Fresco",800.0,1,2023-05-13T16:58:40.905806,2.0,4.0
house_housingitem_settler_decor_wall_curtain03_a,Cerulean Curtains,50.0,4,2023-05-13T16:56:08.997752,,
house_housingitem_settler_decor_wall_curtain01_a,Cerulean Drape,150.0,1,2023-05-12T16:57:46.02472,,
house_housingitem_settler_decor_table_placesetting01,Cerulean Place Setting,2.95,4,2023-05-13T16:55:32.434108,,
house_housingitem_bed_settler_bed01_a,Cerulean Sheets Bunk Bed,60.0,1,2023-05-13T16:56:13.270781,,
house_housingitem_settler_decor_wall_curtain02_a,Cerulean Valance,50.0,4,2023-05-13T16:56:09.429377,,
glyphstone_chaos,Chaos Glyph Stone,14.99,8,2023-05-21T09:42:12.798069,5.5,13.0
charcoalt1,Charcoal,0.18,260,2023-05-21T09:48:38.596736,0.12,10000.0
sandt4,Charged Sand,27.94,13,2023-05-21T09:42:25.877791,5.58,69.0
cheeset1,Cheese,0.26,91,2023-05-21T09:46:19.451659,0.11,2456.0
baitsaltcheeset1,Cheese Bait,0.64,172,2023-05-21T10:00:04.426479,,
fooddexfoct3,Cheesecake,33.5,2,2023-05-21T10:02:54.169492,,
foodstrcont2,Cheesy Broccoli Soup,0.4,42,2023-05-19T00:37:55.631542,,
chefssecretcookbookt1,Chef's Secret Cookbook,104.0,1,2023-05-21T09:43:06.265419,70.0,4.0
chefssecrettechniquest1,Chef's Secret Techniques,91.99,1,2023-05-21T09:43:00.189445,70.0,6.0
house_housingitem_settler_decor_wall_curtain03_b,Cherry Curtains,999.0,3,2023-05-13T16:58:57.02444,,
house_housingitem_settler_decor_wall_curtain01_b,Cherry Drape,2499.99,4,2023-05-13T16:59:32.530318,,
house_housingitem_settler_decor_table_placesetting02,Cherry Place Setting,30.0,1,2023-05-13T16:55:51.791674,,
house_housingitem_bed_settler_bed01_b,Cherry Sheets Bunk Bed,28.0,1,2023-05-13T16:55:50.65637,,
house_housingitem_settler_decor_wall_curtain02_b,Cherry Valance,100.0,2,2023-05-10T20:27:15.572387,,
fooddext5b,Chili con Armadillo,228.77,2,2023-05-21T10:03:50.455759,127.0,11.0
frozenfangt1,Chilled Fang,0.06,23,2023-05-21T09:54:17.307561,,
chitinpadding,Chitin Padding,730.0,7,2023-05-21T09:49:58.315252,650.0,9.0
chitinhidet5,Chitin Parts,2.0,77,2023-05-21T09:40:54.162698,0.05,10000.0
chitinleathert5,Chitin Plate,60.0,26,2023-05-21T09:49:27.002384,20.0,196.0
house_housingitem_lighting_dynasty_lighttable01_d,Chrysanthemum Standing Lantern,725.0,4,2023-05-13T16:58:35.444999,,
adamantt3,Chunk of Adamant,2.49,24,2023-05-21T09:55:06.670947,,
adderstonet3,Chunk of Adderstone,0.29,9,2023-05-21T09:54:34.309263,,
baetylust3,Chunk of Baetylus,1.69,33,2023-05-21T09:54:59.859951,0.02,9337.0
batrachitet3,Chunk of Batrachite,0.99,1,2023-05-21T09:54:48.744752,0.2,585.0
cobaltt3,Chunk of Cobalt,0.13,38,2023-05-21T09:54:27.761857,,
consecratediront3,Chunk of Consecrated Iron,9.8,5,2023-05-21T09:55:51.599673,5.19,200.0
corruptedmattert3,Chunk of Corrupted Matter,0.08,65,2023-05-21T09:54:19.851796,,
crystalt3,Chunk of Crystal,1.15,4,2023-05-21T09:54:52.423017,0.01,1003.0
crystalizedazotht3,Chunk of Crystalized Azoth,0.9,2,2023-05-21T09:54:46.934908,,
crystalizedectoplasmt3,Chunk of Crystalized Ectoplasm,0.1,11,2023-05-21T09:54:23.481328,0.04,9941.0
enchantedeartht3,Chunk of Enchanted Earth,4.0,25,2023-05-21T09:55:20.676277,0.5,584.0
nitert3,Chunk of Niter,0.44,21,2023-05-21T09:54:39.942821,0.05,1880.0
sparkmetalt3,Chunk of Sparkmetal,0.05,1,2023-05-21T09:54:17.121238,,
thunderstonet3,Chunk of Thunderstone,2.4,172,2023-05-21T09:55:05.799805,1.05,128.0
cinnabart1,Cinnabar,10.0,5,2023-05-21T09:42:02.917055,9.77,1419.0
cinnamont1,Cinnamon,4.05,77,2023-05-21T09:47:29.261842,3.0,385.0
dyeb132,Cinnamon Dye,0.88,5,2023-05-21T10:00:10.307261,1.29,6.0
fooddexstrt3,Citrus Tart,9.0,37,2023-05-21T10:01:57.352189,,
fishingclamssmallt2,Clam,44.0,6,2023-05-21T09:47:59.813359,25.07,29.0
baitfreshclamt2,Clam Bait,0.22,4564,2023-05-21T09:59:51.811046,,
foodstrt4,Clam Chowder,37.7,54,2023-05-21T10:02:56.733165,,
2hblunderbuss_clawingcoldt4,Clawing Cold,400.0,1,2022-12-30T19:46:02.290094,,
house_housingitem_legion_decor_kitchendishes01,Clean Serving Dishes,100.0,3,2023-05-13T16:56:43.234883,,
house_housingitem_pirate_decor_rumjug01,Clouded Glass Jug,3.45,1,2023-05-13T16:55:33.722972,,
house_housingitem_dynasty_decor_wall_painting04,"""Clouds of Heaven"" Painting",470.0,2,2023-05-13T16:58:10.868798,,
writhingbriart3,Clump of Writhing Briar,0.1,135,2023-05-21T09:54:24.651711,0.05,1826.0
house_housingitem_hw_dishcluster_a,Cluttered Dishes,90.0,2,2023-05-13T16:56:32.632238,,
coagulatedbloodt1,Coagulated Blood,0.19,71,2023-05-21T09:50:22.429367,0.03,2210.0
dyeb164,Coarse Amethyst Dye,0.87,4,2023-05-21T10:00:09.703143,1.47,64.0
leathert2,Coarse Leather,1.05,640,2023-05-21T09:48:47.520671,0.55,216.0
2hgreataxe_cobwebcleavert3,Cobweb Cleaver,150.0,1,2022-12-30T19:42:18.957167,,
coconutt1,Coconut,0.42,12,2023-05-21T09:46:28.625926,0.30000000000000004,4331.0
foodconstrt3,Coconut Crusted Fish Filet,8.3,16,2023-05-21T10:01:52.438357,,
fooddexintt3,Coconut Custard,7.0,9,2023-05-21T10:01:44.741483,,
codeyet1,Cod Eye,8.72,11,2023-05-21T09:45:43.323813,3.38,200.0
house_housingitem_settler_decor_garden_windchimes01,Colorful Wind Chimes,955.0,1,2023-05-13T16:58:51.82298,,
dyeb160,Comet Dye,2.08,3,2023-05-21T10:00:33.884854,1.04,79.0
alkahestt2,Common Alkahest,0.66,82,2023-05-21T09:45:03.303104,0.25,4686.0
coatingancientt2,Common Ancient Coating,0.25,68,2023-05-21T09:59:53.547793,,
coatingangryeartht2,Common Angry Earth Coating,0.08,13,2023-05-21T09:59:38.276457,,
coatingbeastt2,Common Beast Coating,4.99,17,2023-05-21T10:01:22.216725,,
tinctureblightt2,Common Blight Tincture,1.0,100,2023-05-21T10:00:14.741098,,
coatingcorruptedt2,Common Corrupted Coating,5.18,1,2023-05-21T10:01:26.975346,0.01,86.0
tincturecorruptiont2,Common Corruption Tincture,0.3,2,2023-05-21T09:59:55.591955,,
potionfocust1,Common Focus Potion,0.01,12,2023-05-21T09:59:14.566522,,
gemstonedustt3,Common Gemstone Dust,0.05,100,2023-05-21T09:59:33.983761,,
potionhealtht2,Common Health Potion,0.99,38,2023-05-21T10:00:13.034548,0.05,99.0
honingstonet3,Common Honing Stone,22.75,79,2023-05-21T10:02:41.067112,10.05,12.0
coatingaeterniant2,Common Human Coating,80.0,5,2023-05-21T10:03:27.371409,1.0,97.0
incenset3,Common Incense,1.43,71,2023-05-21T10:00:22.380426,,
coatinglostt2,Common Lost Coating,0.18,18,2023-05-21T09:59:48.197351,,
potionmanat2,Common Mana Potion,2.64,4,2023-05-21T10:00:42.785944,0.15,87.0
oakfleshbalmt3,Common Oakflesh Balm,20.0,1,2023-05-21T10:02:37.975116,4.15,96.0
proficiencyboostert3,Common Proficiency Booster,23.4,1,2023-04-03T18:17:49.926866,,
potionregent1,Common Regeneration Potion,3.0,90,2023-05-21T10:00:49.394521,1.0,100.0
1hkshield_compulsiont5,Compulsion,25.0,1,2022-12-30T19:34:50.070819,,
2hstafflife_conquerorsmercyt5,Conqueror's Mercy,300.0,1,2022-12-30T19:44:35.954176,,
wcconsumable_convergencecake,Convergence Cake,24.99,30,2023-05-21T10:02:44.786777,8.0,51.0
foodharvestert1,Cooked Corn,9.0,14,2023-05-21T10:01:57.587623,,
cookingoilt1,Cooking Oil,1.05,990,2023-05-21T09:47:00.063264,0.41000000000000003,1622.0
house_housingitem_lighting_settler_lighthanging01_c,Cool Iron Chandelier - Bright,40.0,1,2023-05-13T16:55:59.957863,,
house_housingitem_lighting_settler_lighthanging01_d,Cool Iron Chandelier - Dim,40.0,1,2023-05-13T16:56:01.395394,,
house_housingitem_lighting_settler_lighttable01_c,Cool Iron Lantern - Bright,64.0,1,2023-05-13T16:56:13.917832,,
house_housingitem_lighting_settler_lighttable01_d,Cool Iron Lantern - Dim,35.0,2,2023-05-13T16:55:56.090856,,
house_housingitem_lighting_settler_lightwall01_c,Cool Iron Sconce - Bright,30.0,1,2023-05-13T16:55:51.791674,,
house_housingitem_lighting_settler_lightwall01_d,Cool Iron Sconce - Dim,225.0,1,2023-05-13T16:57:30.243315,,
dyeb166,Cool Violet Dye,2.99,3,2023-05-21T10:00:47.814059,1.09,75.0
dyeb116,Copper Dye,34.99,3,2023-05-21T10:02:54.414479,2.02,91.0
house_housingitem_pirate_sink01,Copper Water Pump,100.0,1,2023-05-13T16:56:40.360074,,
foodfocintt4,Cordon Bleu,43.5,100,2023-05-21T10:03:04.603601,,
dyeb103,Corduroy Dye,1.21,3,2023-05-21T10:00:20.10737,0.18,100.0
cornt1,Corn,1.39,21,2023-05-21T09:47:08.7465,0.62,334.0
foodharvestert2,Cornbread,8.0,27,2023-05-12T16:52:52.549355,,
foodintstrt3,Corned Beef and Cabbage,4.84,1,2023-05-21T10:01:16.566716,,
corruptedcrestt1,Corrupted Crest,4.58,3,2023-05-21T09:41:34.436633,,
breachdrop4,Corrupted Crystal,649.5,6,2023-05-21T09:53:16.840917,455.13,11.0
breachdrop2,Corrupted Fragment,29.79,1,2023-05-21T09:51:19.819965,26.68,40.0
2hstafflife_corruptedlifestafft3,Corrupted Life Staff,150.0,1,2022-12-30T19:42:27.976652,,
breachdrop5,Corrupted Lodestone,1084.0,20,2023-05-21T09:53:34.935348,890.0,2.0
1hthrowingaxe_corruptedremnantt3,Corrupted Remnant,230.0,1,2022-12-30T19:43:56.978015,,
breachdrop3,Corrupted Shard,180.0,2,2023-05-21T09:52:33.604794,112.6,15.0
corruptedsigilt1,Corrupted Sigil,180.0,13,2023-05-21T09:57:54.779749,0.03,8351.0
2hspear_corruptedskewert2,Corrupted Skewer,100.0,1,2022-12-30T19:40:56.97393,,
breachdrop1,Corrupted Sliver,19.9,28,2023-05-21T09:51:11.689325,16.01,108.0
breachdrop0,Corrupted Splinter,12.0,995,2023-05-21T09:51:01.81352,3.03,203.0
corruptedtalismant1,Corrupted Talisman,0.99,55,2023-05-21T09:50:30.938969,0.26,559.0
corruptedtotemt1,Corrupted Totem,12450.0,1,2023-05-21T09:43:56.792552,7009.0,1.0
corruptedtreatiset1,Corrupted Treatise,50.0,3,2023-05-21T09:51:46.536885,10.01,194.0
embark_guitar_part1_page1,Courage of the Keys Guitar Sheet Music Page 1/2,0.89,3,2023-04-03T18:15:23.645366,,
embark_guitar_part1_page2,Courage of the Keys Guitar Sheet Music Page 2/2,0.23,16,2023-04-03T18:14:45.444736,,
covenantseal_barbarian,Covenant Barbarian Seal,1.0,75,2023-05-21T09:40:25.602309,,
covenantseal_brigand,Covenant Brigand Seal,1.0,164,2023-05-21T09:40:25.602309,,
covenantseal_cleric,Covenant Cleric Seal,50.0,7,2023-05-15T17:41:35.08303,,
covenantseal_occultist,Covenant Occultist Seal,100.0,5,2023-05-15T17:41:57.013853,,
cranberryt1,Cranberry,0.69,49,2023-05-21T09:46:42.535385,0.41000000000000003,1471.0
foodengineert4,Creamed Corn,3.5,15,2023-05-21T10:00:56.178037,,
house_housingitem_rug_pirate_decor_rug03,Crescent Bloody Rug,59.0,1,2023-05-13T16:56:11.958969,2.0,5.0
crestoffortitudet1,Crest of Fortitude,3.0,4,2023-05-21T09:41:14.757206,0.25,471.0
house_housingitem_dynasty_decor_floor_weaponrack01,Crowded Armory Rack,800.0,1,2023-05-13T16:58:40.484051,25.0,2.0
dyeb101,Crumbled Rock Dye,8.0,3,2023-05-21T10:01:51.331272,1.0,36.0
lodestonesoult1,Crystalline Lodestone,6.0,670,2023-05-21T09:45:40.889144,1.6400000000000001,281.0
crystallineresint1,Crystalline Resin,6.0,4,2023-05-21T09:55:36.966602,,
house_housingitem_storage_t4_chestmacab,Cursed Storage Chest,5789.0,1,2023-05-13T17:00:02.26189,3405.05,1.0
house_housingitem_rug_settler_decor_floor_rug02,Curved Grassy Rug,13999.0,1,2023-05-13T17:00:10.574786,1000.0,1.0
house_housingitem_rug_pirate_decor_rug01,Curved Maritime Rug,45.9,2,2023-05-13T16:56:04.177609,,
ambercutt2,Cut Amber,1.75,31,2023-05-21T09:48:52.872952,,
amethystcutt2,Cut Amethyst,9.5,17,2023-05-21T09:49:12.818719,,
aquamarinecutt2,Cut Aquamarine,3.49,31,2023-05-21T09:48:59.203151,,
house_housingitem_dynasty_decor_floor_plant03,Cut Bamboo Storage Pot,800.0,1,2023-05-13T16:58:40.484051,1.0,8.0
ambercutt3,Cut Brilliant Amber,35.0,1,2023-05-21T09:49:24.381579,12.0,58.0
amethystcutt3,Cut Brilliant Amethyst,35.0,1,2023-05-21T09:49:24.381579,10.0,97.0
aquamarinecutt3,Cut Brilliant Aquamarine,33.85,60,2023-05-21T09:49:23.174938,3.0,295.0
carneliancutt3,Cut Brilliant Carnelian,100.0,1,2023-05-21T09:49:32.471077,,
diamondcutt3,Cut Brilliant Diamond,23.0,10,2023-05-21T09:49:21.304519,11.0,216.0
emeraldcutt3,Cut Brilliant Emerald,25.0,1,2023-05-21T09:49:21.304519,11.0,217.0
jaspercutt3,Cut Brilliant Jasper,15.0,1,2023-05-21T09:49:15.757501,,
malachitecutt3,Cut Brilliant Malachite,34.0,3,2023-05-21T09:49:23.388307,11.0,217.0
moonstonecutt3,Cut Brilliant Moonstone,100.0,53,2023-05-21T09:49:32.263208,11.0,149.0
onyxcutt3,Cut Brilliant Onyx,38.75,106,2023-05-21T09:49:25.248168,6.67,87.0
opalcutt3,Cut Brilliant Opal,33.65,7,2023-05-21T09:49:23.174938,,
rubycutt3,Cut Brilliant Ruby,69.5,5,2023-05-21T09:49:27.884968,10.0,90.0
sapphirecutt3,Cut Brilliant Sapphire,65.0,79,2023-05-21T09:49:27.245317,6.0,54.0
topazcutt3,Cut Brilliant Topaz,88.75,27,2023-05-21T09:49:30.30115,,
carneliancutt2,Cut Carnelian,1.5,7,2023-05-21T09:48:51.787853,,
diamondcutt2,Cut Diamond,0.9,10,2023-05-21T09:48:46.034905,,
emeraldcutt2,Cut Emerald,0.99,2,2023-05-21T09:48:46.651026,,
ambercutt1,Cut Flawed Amber,0.18,15,2023-05-21T09:48:38.933833,,
amethystcutt1,Cut Flawed Amethyst,0.21,19,2023-05-21T09:48:39.561943,,
aquamarinecutt1,Cut Flawed Aquamarine,0.2,56,2023-05-21T09:48:38.933833,,
carneliancutt1,Cut Flawed Carnelian,0.25,6,2023-05-21T09:48:40.026759,,
diamondcutt1,Cut Flawed Diamond,0.1,21,2023-05-21T09:48:38.596736,,
emeraldcutt1,Cut Flawed Emerald,0.1,63,2023-05-21T09:48:38.596736,,
jaspercutt1,Cut Flawed Jasper,20.0,7,2023-05-21T09:49:20.093812,,
malachitecutt1,Cut Flawed Malachite,0.6,26,2023-05-21T09:48:43.868556,,
moonstonecutt1,Cut Flawed Moonstone,0.1,21,2023-05-21T09:48:38.596736,,
onyxcutt1,Cut Flawed Onyx,0.3,5,2023-05-21T09:48:41.648186,,
opalcutt1,Cut Flawed Opal,1.68,1,2023-05-21T09:48:52.641005,,
rubycutt1,Cut Flawed Ruby,0.25,18,2023-05-21T09:48:39.825432,,
sapphirecutt1,Cut Flawed Sapphire,10.0,1,2023-05-21T09:49:14.266269,,
topazcutt1,Cut Flawed Topaz,0.4,3,2023-05-21T09:48:41.863588,,
jaspercutt2,Cut Jasper,0.98,17,2023-05-21T09:48:46.651026,,
malachitecutt2,Cut Malachite,2.0,17,2023-05-21T09:48:54.520804,,
moonstonecutt2,Cut Moonstone,1.45,114,2023-05-21T09:48:51.166706,,
onyxcutt2,Cut Onyx,2.0,45,2023-05-21T09:48:54.940032,,
opalcutt2,Cut Opal,5.0,30,2023-05-21T09:49:04.169165,,
house_housingitem_lighting_dynasty_lighttable01_a,Cutout Standing Lantern,30.0,3,2023-05-10T20:26:31.317576,,
ambercutt4,Cut Pristine Amber,137.0,23,2023-05-21T09:49:44.282537,120.18,13.0
amethystcutt4,Cut Pristine Amethyst,198.88,10,2023-05-21T09:49:52.922236,150.13,6.0
aquamarinecutt4,Cut Pristine Aquamarine,109.0,25,2023-05-21T09:49:35.20539,40.0,24.0
carneliancutt4,Cut Pristine Carnelian,149.8,9,2023-05-21T09:49:48.137976,61.32,10.0
diamondcutt4,Cut Pristine Diamond,100.0,3,2023-05-21T09:49:32.892851,45.24,20.0
emeraldcutt4,Cut Pristine Emerald,99.9,25,2023-05-21T09:49:32.263208,75.21,20.0
jaspercutt4,Cut Pristine Jasper,65.0,2,2023-05-21T09:49:27.245317,35.11,14.0
malachitecutt4,Cut Pristine Malachite,174.0,2,2023-05-21T09:49:50.554899,91.62,20.0
moonstonecutt4,Cut Pristine Moonstone,129.99,22,2023-05-21T09:49:41.947494,70.01,4.0
onyxcutt4,Cut Pristine Onyx,128.0,1,2023-05-21T09:49:41.306836,77.05,35.0
opalcutt4,Cut Pristine Opal,238.0,12,2023-05-21T09:49:54.389618,174.04,20.0
rubycutt4,Cut Pristine Ruby,267.0,23,2023-05-21T09:49:55.388362,180.16,22.0
sapphirecutt4,Cut Pristine Sapphire,63.49,10,2023-05-21T09:49:27.002384,22.12,28.0
topazcutt4,Cut Pristine Topaz,55.52,21,2023-05-21T09:49:26.566597,21.05,76.0
rubycutt2,Cut Ruby,2.45,15,2023-05-21T09:48:55.994936,,
sapphirecutt2,Cut Sapphire,8.9,6,2023-05-21T09:49:11.975173,,
topazcutt2,Cut Topaz,8.99,3,2023-05-21T09:49:12.169516,,
pigmentcyan,Cyan Pigment,0.59,21,2023-05-21T09:48:24.07007,0.22,86.0
house_housingitem_legion_cabinet02_a,Cypress Chest of Drawers,100.0,1,2023-04-28T20:38:15.236083,,
house_housingitem_legion_cabinet01_a,Cypress Family Shrine,499.0,2,2023-05-13T16:58:14.412187,,
house_housingitem_legion_bookcase01_a,Cypress Large Bookcase,199.0,1,2023-05-13T16:57:21.016874,,
house_housingitem_legion_bookcase02_a,Cypress Small Bookcase,560.0,1,2023-05-13T16:58:22.337531,,
house_housingitem_chair_legion_chair01_a,Cypress Wood Armchair,1000.0,1,2023-05-07T13:39:04.884399,,
house_housingitem_legion_armoire01_a,Cypress Wood Armoire,3000.0,1,2023-05-13T16:59:41.092072,,
house_housingitem_table_legion_desk01_a,Cypress Wooden Desk,249.0,1,2023-05-13T16:57:35.32408,,
house_housingitem_legion_shelf01_a,Cypress Wooden Wall Shelf,599.0,1,2023-04-23T21:19:35.954836,,
house_housingitem_table_legion_table02_a,Cypress Wood Small Table,125.0,1,2023-05-13T16:56:53.765899,,
fishinghafgufat5,Daemonaja,435.0,1,2023-05-21T09:48:14.122825,32.0,25.0
dyeb170,Daisy Pink Dye,2.19,3,2023-05-21T10:00:35.176821,1.04,82.0
2hblunderbuss_dangerzonet4,Dangerzone,388.0,1,2022-12-30T19:45:43.101788,,
1hrapier_darkdayst5,Dark Days,150.0,1,2022-12-30T19:42:18.957167,,
2hgreataxe_darkedget5,Dark Edge,75.0,1,2022-12-30T19:39:04.089314,,
dyeb110,Dark Tan Dye,1.46,6,2023-05-21T10:00:23.005054,,
house_housingitem_demijohn_wicker_a,Dark Wicker-Wrapped Jug,3.9,3,2023-05-13T16:55:34.139714,,
dyeb117,Dazzling Coral Dye,6.36,3,2023-05-21T10:01:39.987307,3.0,87.0
conintbonust1,Dead Dryad Vine,13.99,57,2023-05-21T09:56:03.558598,13.58,221.0
mrharrison_drums_part1_page1,Dear Mr. Harrison Drums Sheet Music Page 1/1,0.89,1,2023-04-03T18:15:24.109854,,
mrharrison_guitar_part1_page1,Dear Mr. Harrison Guitar Sheet Music Page 1/1,0.43,1,2023-04-03T18:15:01.776931,,
mrharrison_mandolin_part1_page1,Dear Mr. Harrison Mandolin Sheet Music Page 1/1,4.74,1,2023-04-03T18:16:31.238825,,
mrharrison_guitar_part2_page1,Dear Mr. Harrison Second Guitar Sheet Music Page 1/1,0.23,4,2023-04-03T18:14:45.444736,,
mrharrison_urbass_part1_page1,Dear Mr. Harrison Upright Bass Sheet Music Page 1/1,0.99,1,2023-04-03T18:15:30.958874,,
alchemydeatht3,Death Essence,19.99,6,2023-05-21T09:44:30.731097,12.01,98.0
alchemydeatht1,Death Mote,1.25,156,2023-05-21T09:44:18.31604,1.24,395.0
essencedeatht1,Death Quintessence,37.0,6,2023-05-21T09:44:36.051184,29.09,80.0
alchemydeatht2,Death Wisp,7.0,1,2023-05-21T09:44:28.677724,4.41,292.0
house_housingitem_demijohn_d,Decorative Glass Bottle,4.98,1,2023-05-13T16:55:34.964171,,
house_housingitem_dynasty_decor_wall_flowerpot02,Decorative Root Ball,167.0,1,2023-05-13T16:57:05.863042,,
dyeb123,Deep Chocolate Dye,1.2,4,2023-05-21T10:00:19.242753,1.05,94.0
foodfocdext3,Deep Fried Poultry,5.0,2,2023-05-21T10:01:25.230229,,
dyeb152,Deep Sea Green Dye,2.17,2,2023-05-21T10:00:34.890798,1.8399999999999999,69.0
house_housingitem_lighting_legion_lightceiling01_c,Deep Silver Hanging Oil Lamp,3800.0,1,2023-05-13T16:59:50.056202,100.0,1.0
house_housingitem_bed_legion_bed01_c,Deep Silver Lounge Bed,849.99,1,2022-12-16T13:07:09.58954,,
house_housingitem_lighting_legion_lighttable01_c,Deep Silver Short Oil Lamp,13337.0,1,2023-05-13T17:00:09.965088,,
house_housingitem_lighting_legion_lightfloor01_c,Deep Silver Tall Oil Lamp,10500.0,1,2023-05-13T17:00:09.140041,1000.0,1.0
house_housingitem_lighting_legion_lightwall01_c,Deep Silver Wall Brazier,7000.0,1,2023-05-13T17:00:04.887544,,
2hwarhammer_defenderofdarknesst3,Defender of Darkness,70.0,1,2022-12-30T19:38:55.021844,,
rabbitseasontotem,Defiled Rabbit's Foot,70.89,13,2023-05-21T10:03:23.139958,60.04,56.0
fisht4,Delicate Fish Filet,22.98,3,2023-05-21T09:47:53.094098,15.33,26.0
dyeb136,Delicate Sand Dye,3.0,4,2023-05-21T10:00:48.502331,1.02,29.0
dyeb114,Delicate Silver Dye,20.68,9,2023-05-21T10:02:38.822252,2.52,100.0
house_housingitem_settler_decor_wall_flowerwreath02,Delphinium Wreath,500.0,1,2023-05-13T16:58:17.027863,,
desecratedflesht1,Desecrated Flesh,1.0,96,2023-05-21T09:50:31.820523,0.71,3174.0
dyeb129,Desert Dye,0.88,6,2023-05-21T10:00:10.307261,2.61,57.0
fooddott2,Desert Sunrise,0.4,80,2023-05-21T09:59:58.522321,9.11,100.0
house_housingitem_settler_decor_desk_paperarrangement01,Desk Accessories,200.0,1,2023-05-13T16:57:24.749514,,
glyphstone_destruction,Destruction Glyph Stone,0.08,101,2023-05-21T09:39:08.270133,0.01,5084.0
