name,id
Hidden Depths,8348
Azoth Remnant,2778
Beyond Reason,8191
Mirror Shards,28360
Lost Ritebook,2793
Admiral's Peg,4133
Transmutation,8321
Brittle Bones,8193
Frenzy Potion,2822
Cut Malachite,515
Blessed Water,2833
Broken Weapon,2834
Cut Moonstone,745
Healing Tears,25325
Steel Striker,2949
Hunter's Bite,25091
Wild Ambition,8255
Virulent Edge,8252
Bezoar Stones,2870
Undying Heart,3540
Candied Melon,2876
Tundra's Call,8249
Emerald's Eye,7876
Seakissed Oak,2885
The Confidant,8246
Secret Orders,2891
Boar Bristles,2895
Gortan's Fall,8213
Ancient Femur,1493
Tactical Maps,2907
Strange Torch,2910
Natrual Order,8230
Captain's Log,2923
Ravager Femur,2932
Avenging Fire,25073
Astrolabe Leo,4102
Death Essence,828
Empty Promise,4494
Ancient Skull,1536
Ancient Texts,1435
Dove Gray Dye,1954
Gleaming Helm,24537
Noble Cleaver,24532
Beef Braciole,29199
Gnawed Gloves,24508
Earth Essence,1313
Hatred's Bite,7886
Acid Tincture,22410
Ebony Dresser,2221
Soft Lion Fur,28177
Mother's Love,19294
Superos Charm,19256
Defiant Ichor,3394
Starbound Hat,18978
Cooper's Soil,3388
Lane's Lament,7892
Eternal Flame,18887
Piercing Roar,18884
Simple Guitar,18596
Firewood Pile,2210
Flawed Jasper,1645
Aquatic Snail,1081
Bumbleblossom,711
Tainted Flesh,18539
Frogfish Tail,391
Fungal Spores,162
Tattered Silk,3377
Black Pigment,1505
Mask of Shame,16608
Ash Bar Stool,998
Tonic of Levi,19248
Glowing Spore,1395
Glowworm Bait,1234
Grave Nettles,3372
Garnet Gypsum,15367
Resonant Hide,15299
Green Pigment,1514
Arcane Scraps,15011
Echo of Grace,4492
Fear of Peace,4507
Second Chance,7904
Silken Gloves,14470
Draining Palm,14375
Honeyed Melon,343
Huge Elk Hoof,1397
Vortex Funnel,3352
Misery's Cure,14353
Lightning Rod,14351
The Messenger,7917
Elegant Stick,14330
Weighted Maul,14327
Serrated Maul,14325
Pristine Dawn,14324
Valor's Folly,7920
Verdant Agony,7921
Ghastly Gavel,14318
Brown Pigment,1519
Jade Talisman,2307
Juniper Berry,2099
Large Catfish,644
Determination,14308
Large Halibut,136
Large Piranha,890
Mended Wounds,14300
Large Sculpin,26
Large Snapper,1060
Large Sunfish,1340
Lifemoth Eyes,789
Ash End Table,1068
Glacier Resin,3952
Shining Light,14285
"Love, Ignited",14283
Madtom Toxins,949
Mahogany Desk,2350
Sweet Incense,3320
Zephyr Strike,14271
Dark Quandary,14261
Sacred Demise,4468
Huge Wolf Paw,3942
Void Repeater,14237
Mandje Mandje,403
Maple Armoire,630
Maple Cabinet,865
Arcane Reaper,7934
Maple Dresser,664
Cut Turquoise,3925
Limb Splitter,14213
Tainted Gruel,3312
Pure of Heart,14198
Phoenix Ashes,14196
Moonlit Dance,14193
Meal Prep Set,1077
First Contact,14190
Medium Madtom,1679
Medium Salmon,1388
Desert Cerate,28301
Effervescence,14188
Hidden Truths,4464
Pristine Jade,3905
Dark of Night,7949
Bacchanal Hat,14181
Daywear Boots,14125
Daywear Pants,14124
Mushroom Fins,1114
Guardian Seal,3698
Duelist's Hat,14054
Oak Bar Stool,1968
Oak End Table,2036
Oak Wine Cask,1771
Obsidian Flux,847
Old Log Stool,613
Old Straw Cot,1721
Lush Sugarsap,3289
Flawed Garnet,3894
Fish's Friend,13815
Master's Call,7966
The Chameleon,13733
Marauder Band,13730
Icy Intellect,13725
Chaos Creator,13724
In Toto Totum,13721
Sapling Brand,13631
Asmodeum Band,2313
Plaguebringer,7973
Dusk's Warden,13620
Turkey's Bane,13603
Weapon Scraps,14996
Desolate Soul,13275
Electric Void,13274
Aged Brew Keg,3719
Basic Compass,3772
Final Harvest,13162
Piranha Tooth,64
Pirate Anchor,2364
Requiem Charm,13315
Asmodeum Hook,2314
Shred of Hope,7980
Platinum Band,535
Platinum Hook,673
Poacher's Pie,898
Glacial Shard,13131
Roots of Pain,13120
Poultry Thigh,125
Glossy Demise,13117
Force of Fire,13113
Defeated Hope,13111
Silent Killer,13073
Ashen Victory,13066
Artisan's Axe,13065
Pristine Horn,1400
Pristine Onyx,1469
Pristine Opal,1560
Pristine Ruby,1674
Basic Bellows,3744
Fragile Death,13057
Rabbit's Foot,1484
Claim Charter,3249
Campfire Stew,859
Sateen Gloves,12546
Legion Report,28295
Steel Hatchet,12461
Chilled Fungi,3226
Olcott Cutter,12361
Winter's Thaw,12358
Kings's Folly,8032
Courtly Rifle,12199
Divinity Ward,3214
Obsidian Shot,8040
The Flattener,12177
Alvar's Sight,11889
Rested Tannin,493
Quenching Oil,3200
Azurite Chunk,1615
Volundr's Ire,11798
Spriggan Shot,8058
Dirty Tactics,4516
The Justifier,8060
Blessed Seeds,3190
Runic Leather,436
Knight Errant,11636
Sack of Grain,3537
Moonlit Night,11512
Guiding Light,11510
Ghastly Grief,11496
Echo of Souls,11486
Mad Sacrifice,11478
Siltboot Keys,3169
Tainted Metal,8068
Hulking Spear,11456
Wailing Blade,11442
Chopped Dates,3465
Fresh Laundry,28258
Crimson Guard,11430
Ageless Blade,11425
Breachcrusher,11406
Dried Rations,3159
Polished Bass,28255
Cannonlighter,11361
Frère Jacques,8075
Rancid Stench,11304
Sturdy Guitar,28253
Wounded Pride,11278
Crack of Dawn,11266
Booming Rifle,11264
Time Sunderer,11255
Picnic Basket,3533
Breachshutter,11244
Tipping Point,11237
Exquisite Fur,28247
Overripe Corn,28245
Echoes of War,11221
Blessed Boots,11170
Heretic Boots,11155
Silk Leggings,10549
Silk Robe Hat,10537
Hope Catalyst,3128
Starmetal Ore,1582
Spore Satchel,3121
Silk Sage Hat,10385
Creeping Cold,10315
Envy of Belam,10055
Denier's Wall,10051
Toasted Seeds,3455
Judgement Day,9895
Arctic Depths,9883
Crushing Blow,9834
Rufus' Collar,9745
Malice Mallet,9741
Small Catfish,1241
Small Halibut,672
Small Piranha,906
Small Sculpin,625
Small Snapper,84
Roya's Letter,28190
Small Sunfish,1681
Mourning Veil,9724
Soft Cyan Dye,2142
The Big Stick,4454
Musselcracker,9719
Fool's Gambit,8102
Spectral Dust,2303
Pirate Spoils,28185
Dowsing Blade,9711
Starlight Dye,1923
Cruel Delight,9653
Vicious Drain,9633
Eternal Heart,3539
Vital Essence,9562
Noble's Brand,9554
Thorny Musket,9517
Raging Spirit,9512
Pearl Earring,12517
Gilded Trophy,28156
Crate of Corn,3080
Straw Pet Bed,1773
Dryad Leather,3079
Golden Scarab,28948
Melting Point,9043
Legion Survey,28148
Sunny Valance,679
Sagacious Hat,8961
Wizened Shoes,8958
Wizened Pants,8957
Wizened Shirt,8955
Forgotten Vow,8946
Raider's Coat,8929
Fallow Fields,8905
Charged Glass,28929
Clouded Glass,28926
Blueberry Pie,822
Final Respite,8880
Brick Breaker,8120
Subzero Spear,8861
Anchor's Mark,8122
Angel's Wings,8123
Aged Insignia,28140
Blind Justice,8126
Travel Ration,1058
Mangled Heart,8774
Invicta Charm,8763
Frozen Shadow,8714
Comet's Light,8134
Wretched Grip,8711
Infused Resin,3524
Venison Jerky,726
Venison Roast,527
Heaven's Rift,8698
Azoth Crystal,3583
Freezing Void,8672
Water Essence,51
Weak Alkahest,1138
Wedgewood Dye,1843
Copper Chitin,28132
Chewed Parcel,3030
Charged Azoth,2984
Midnight Moon,8665
Shadow Weaver,8658
Arcane Shadow,8655
Hallowed Fist,8652
White Pigment,1503
Wicker Basket,114
Wooden Dishes,929
Oil Distiller,2411
Berry Pit Dye,1895
Blight Fungus,2429
Ancient Herbs,3021
Fine Wolf Fur,3432
Cactus Flower,28378
Forked Tongue,8149
Heaven's Light,11897
Perfect Vision,8044
Furious Temper,11906
Ironjaw's Bite,9831
Mender's Cloth,3100
Molten Mittens,11908
Frosty Mittens,11916
Wyrdwood Sprig,28191
Corrupted Seal,2769
Hope's Hoarder,11918
Touch of Grief,9743
Song of Sorrow,8365
Archaic Rapier,11921
Reflector Lamp,1728
Small Beer Set,946
Small Bluefish,1393
Ennead Materia,29229
Dawnglow Omens,2977
Flaming Branch,12200
Growing Season,12202
Windsward Loop,12338
Tropical Storm,12343
Small Elk Hoof,596
Small Flounder,316
Small Frogfish,881
Thieve's Alibi,12349
Withered Bough,1472
Small Mackerel,317
Vicious Rapier,12360
Touch of Frost,12362
Enchanted Bark,3223
Captain's Bath,325
Taiying's Hope,8387
Guardian Crest,3230
Famed Trueshot,8021
Recipe: Paella,1877
Enchanted Bone,2979
Astrolabe Ursa,2489
Tempered Blade,2755
Carnelian Ring,12504
Small Stingray,1271
Small Sturgeon,956
End of Tyranny,8141
Deserted Rifle,8017
Memory of Alec,9725
Rugged Fur Hat,12533
Small Wolf Paw,801
The Oldest Way,25332
Fiend's Choker,9723
Varangian Maul,12794
Candle Cluster,175
Naga Headdress,3246
Beast's Demise,8002
Varangian Boot,12931
Orion Sky Disk,2750
Lobstercatcher,9720
Diamond's Edge,13007
Grim Harbinger,13011
Immortal Flame,13012
Jenning's Fury,13013
Bad Intentions,8000
Cobweb Cleaver,13028
Tender Cruelty,13035
Grecian Scroll,28298
Raw Sienna Dye,1869
Woodlouse Bait,423
Tolerant Hound,8399
Hand-Drawn Map,3094
Worn Whetstone,1236
Weary Traveler,8407
Shadowed Agent,3558
Purple Pigment,2026
Forgotten Song,13056
Pristine Topaz,1673
Soft Gold Ring,28363
Broken Hatchet,1555
Spinefish Fins,392
Splintered Bow,1655
Pristine Pearl,1465
Denman's Vines,3475
Taste of Grief,9714
Darkened Agent,3557
Pristine Amber,1466
Prime Red Meat,671
Desert Sunrise,29204
Gaia's Justice,13069
Light of Truth,13096
Stacked Dishes,563
Waterworn Coin,3085
Enchanted Maul,13112
Yellow Pigment,1425
Force of Frost,13114
Ironbound Cask,3268
Draco Sky Disk,2732
Sparkling Dust,3527
Poultry Breast,438
Rebel Armament,28170
Pixie Pummeler,13118
Exorciser 4000,9647
Potent Solvent,81
Crystalsticker,13128
Corrupted Aura,2724
Spinal Cleaver,7983
Wyrd Heartwood,3272
Impression Kit,3274
Brutal Smasher,8419
Platinum Ingot,215
Platinum Chain,1360
Common Incense,954
Platecap Flesh,695
Brilliant Ruby,1660
Pirate Washtub,172
Pirate Rigging,1357
Incanted Point,13137
Petrified Wood,1563
Reaper's Locus,3028
Petrified Fire,1473
Fork Lightning,13142
Asmodeum Chain,2315
Ultimate Wrath,13166
Creeping Dread,13170
Admiral's Claw,4416
Monarch's Wish,13313
Glowing Branch,9520
Charred Waraxe,9518
Spectral Cloth,2985
Large Brew Keg,3718
Sapling's Fury,13607
Severed Spirit,13629
Bloodline Heir,7871
Orichalcum Ore,1463
Flawed Citrine,3886
Spirit Crystal,13731
Forlorn Locket,2706
Iron Longsword,13816
Brutish Powder,8109
Iron Great Axe,13820
Orange Pigment,1508
Titanic Intent,8179
Empowered Core,3705
Gaea's Revenge,8435
Feral Demeanor,9264
Shattered Hope,9263
Lightning Bomb,3291
Oak Wall Shelf,955
Corrupted Core,3702
Lightning Core,3700
Linen Leggings,13896
Ash Wall Shelf,414
Alpha Wolf Ear,3697
Recursive Plan,28155
Cloth Leggings,14093
Swift Approach,8176
Brilliant Jade,3904
Frilled Gloves,14108
Cut Aquamarine,817
Embossed Shoes,14113
Daywear Gloves,14123
Bacchanal Vest,14182
Melon Infusion,356
Crystal Carver,9206
Harold's Rifle,9205
Medium Sunfish,1678
Shoes of Seine,9055
Medium Snapper,1111
Medium Sculpin,357
Medium Piranha,777
Medium Halibut,1383
Medium Catfish,992
Rawhide Scraps,3488
Mountain Thorn,14194
Humming Animus,3680
Mirepaw's Fist,8444
Ancient Relics,2992
Strong Incense,185
Sanguine Crook,14200
Lamb Slaughter,14212
Farmhand's Axe,14221
Huge Boar Hoof,3930
Chitin Padding,29166
Maple Full Bed,961
Lightning Shot,14234
Large Wolf Paw,3941
Warbling Conch,3675
Starmetal Coin,3077
Steel to Blood,8462
Stuffed Squash,1351
Abyssal Strike,9031
Siren's Gloves,4412
Anubian Cipher,28146
Fallen Comrade,14242
Willette's Bow,14255
Writhing Vines,3944
Mahogany Stain,1230
Unbridled Fury,14288
Sunny Curtains,1749
Messy Splasher,4490
Snowbright Cap,3073
Lifebloom Stem,238
Snowcapped Bed,2668
Lifebloom Leaf,1041
Supreme Omelet,595
Large Sturgeon,275
Large Stingray,1049
Immutable Wish,14298
Miner's Gloves,25343
Large Mackerel,294
Wizened Gloves,8959
Word of Wisdom,8478
Bear Bone Maul,8480
Peaceful Dream,14301
Large Frogfish,68
Experiment Log,2419
Large Flounder,470
Large Elk Hoof,1401
Shattered Life,14302
Surgeon's Ring,8948
Devouring Hand,25344
Large Bluefish,11
Large Bear Paw,1319
Raider's Boots,8932
Raider's Pants,8931
Juicy Ham Hock,940
Arcane Cracker,14310
Spirit Essence,3331
Jade End Table,2105
Umbral Crystal,3584
Legendary Bait,29173
Iron Cartridge,42
Spooling Force,8115
Glacial Sorrow,8909
Misticup Flesh,3063
Tattered Cloth,3343
Infinite Chaos,8906
Fay's Covenant,8501
Captain's Call,14342
Diamond's Head,14344
Forest's Guide,14346
Teak End Table,327
Stolen Peppers,3349
Gemstone Rough,3353
Heirloom Charm,3057
Jar of Leeches,2462
Wayward Thread,8899
Twisting Fates,8897
Fanged Grimace,14365
Eternal Malice,14366
Blinding Light,8119
Draining Curse,14368
Worn Longsword,14476
Tattered Shirt,14479
Tattered Pants,14480
Wood Longsword,14487
Slicing Zephyr,7909
Stone Artifact,3358
Flash of Light,8504
Gemma's Brooch,3359
Stolen Saffron,3367
Blazing Reaver,7870
Guardian's Ire,8888
Inherent Truth,8883
Petrified Ring,9523
Armor Fastener,2485
Hanging Bonsai,2237
Lightning Call,8517
Jewelry Scraps,15001
Animated Sands,28306
Green Clay Pot,2252
Grassy Valance,1080
Glowing Tallow,3526
Pearl Plectrum,15298
Reconciliation,7901
Higher Purpose,8864
Warden's Guise,8862
Emerald Gypsum,3606
Amrine Materia,15305
Depths Materia,15307
Old Desk Chair,2628
Pirate's Piece,8852
Mossbourne Hat,4068
Siren's Rapier,8538
Stone Ornament,37620
Taiyings Heart,8844
Tempest's Call,8843
Toy Collection,37621
Left Rune Half,37622
Summons Letter,3422
Dryad Offering,3371
Geological Map,2424
Aeternum Spice,16612
Gunpowder Cask,18524
Fried Calamari,1903
Corrupted Flux,3044
Fried Albenaja,192
Mark's Chalice,18567
Moonless Night,7897
Raider Cuisses,4076
Tracker's Seal,1512
Priest's Pouch,2482
Shot Extractor,2436
Dryad's Demise,7875
Brilliant Onyx,1671
Flawed Emerald,1593
Corrupted Wire,3014
Turkey Pot Pie,1100
Flawed Diamond,1667
Infinitum Band,8762
Tempest's Core,3544
Wartorn Rapier,8550
Sparrow's Seal,28353
Fish and Chips,353
Peacock Sample,3420
Starmetal Hook,3636
Corrupted Rune,712
Fine Sandpaper,539
When They Come,8555
Luminous Dream,7894
Starbound Coat,18977
Ephemeral Seal,2163
Unwashed China,2269
Tonic of Judah,19245
Varanus Mandje,1197
Vegetable Boil,987
Carthago Tonic,19254
Blight's Spike,8565
Animal Viscera,1385
Research Notes,3002
Elderberry Dye,1854
Plunder of War,28149
Immortal Abyss,8702
Citrine Gypsum,4092
Verbena Flower,289
Naturally Cold,24294
Warden's Blade,24389
Dynastic Stove,2117
Tarnished Soul,8700
Lucky Wyrdwood,25856
Sapterlith Bow,24407
Draught of Sap,982
Merrill's Soil,3402
Diamond Gypsum,4094
Baldwyn's Rage,24638
Seakissed Wood,3436
Scorching Iron,24645
Brilliant Opal,1659
Decayed Spirit,8686
Myrtilus's Bow,3404
Druid headwear,25068
Dark Vengeance,8684
Daisy Pink Dye,1907
Crow's Eye Bow,8137
Sprout of Life,25078
Voidbent Ingot,1496
Profane Amulet,28136
Stitched Wards,2927
Scorchvein Oil,2925
Imbued Hatchet,8223
Healthy Squash,2920
Mammoth's Tusk,8228
Violent Misery,8677
Box of Elixirs,2508
Hawkish Rebuke,25080
Timewarped Axe,8248
Roasted Squash,2877
Steel Calthrop,2507
Warm Slime Dye,1904
Infused Lining,2945
Nature's Truth,8162
Barbed Catfish,2868
Purified Pitch,2867
Bewitched Bone,2865
Gilded Recurve,8151
Tekla’s Brooch,2861
Spectral Arson,8669
Precision Tool,2859
Steamed Squash,2854
Critter Caller,2831
Briar Branches,2958
Gambler's Dice,2812
Incendiary Kit,2467
Peaceful Chill,8632
Tattered Chart,2500
Mourning Light,8161
Frozen Fingers,8628
Scorched Earth,8301
Siren's Legato,8306
Taiying's Rage,8320
Skinned Rabbit,2965
Living Crystal,2797
Grasping Light,8327
Spear of Hades,8601
Ancient Casket,2789
Devouring Fear,8656
Corrupted Moss,2788
Azoth Splinter,2456
Silk Sage Robe,10388
Azoth Receiver,2783
Dark Blessings,8336
Bloodied Piece,8087
Mercy's Breath,3119
Wyrdwood Spear,10457
Chunk of Niter,1177
Outpost Amulet,10693
Stonehewn Ring,10326
Ancient Scroll,28243
Bear Repellent,3118
Fearful Breath,11223
Boiled Cabbage,1013
Demon Charcoal,3132
Anointed Blast,8081
Lush Peat Moss,3136
Sculpin Scales,283
Wyrdwood Resin,3142
Corrupted Horn,2779
Ancient Device,28248
Raucous Intent,11282
Fortifiers Foe,8090
Stolen Igniter,11306
Demon's Demise,11309
Tendril Embers,3146
Hand of Denier,10058
Seafood Bisque,1948
Sealed Scrolls,199
Archaic Cipher,2774
Haunted Hacker,11332
Cherry Valance,1972
Righteous Fury,11350
Hellion Sparks,3154
Untold Secrets,11353
Gilded Defense,4372
Tormented Soul,11376
Valiant Prayer,11395
Nature's Wrath,11416
Prismatic Maul,11418
Restless Night,11419
Blazing Rapier,11427
Dynasty's Rise,11450
Invader's Will,11458
Sprigganstrike,8608
Piercing Flame,11462
Wildwood Spear,11472
Frozen Embrace,11474
Venomous Spite,11480
Decaying Greed,11482
Corrupted Fang,3171
Cruel Defiance,9897
Shard of Niter,545
Temper Tantrum,8612
Hollow Reality,11493
Jingling Pouch,3454
Tattered Teddy,3173
Shelldust Flux,668
Shining Animus,742
Coarse Leather,1166
Succulent Bone,2972
Sinister Reach,11502
Shockbulb Leaf,678
Shockbulb Stem,431
Desperate Plea,11503
Wretched Grasp,11504
Wyrdwood Ashes,3174
Shadow Tempest,11508
Sailing Charts,3176
Odium Heartgem,3104
Scaling Powder,1451
Wyrdwood Tears,3466
Cerulean Drape,477
The Tenderizer,11690
Icy Encasement,28346
Rugged Leather,904
Fideles Choker,11718
Tekla's Poison,28269
Hubris of Holm,11727
Surging Hatred,11729
Mossbone Azoth,3194
Rose Stone Dye,1912
Scalp Sculptor,8053
Thread of Fate,11831
Alchemy Bottle,28276
Balanced Blade,11835
Silver Setting,1139
Forge Ignition,28287
Resin Shavings,1221
Vile Longblade,11883
Frelav's Faith,11884
Alligator Hide,3206
Plucked Turkey,2973
Pike of Agallon,25025
Seasoning Pouch,3535
House Deed TEST,3536
Elemental Heart,3538
Tenebrous Agent,3560
Spark of Battle,3561
Waning Crescent,4459
The Thunderbuss,4449
Isabella's Gaze,4119
Ancient Jawbone,4109
Amethyst Gypsum,4093
Obsidian Gypsum,4090
Sapphire Gypsum,4089
Mossbourne Coat,4064
Mossbourne Helm,4058
Alligator Teeth,28304
Fulgurite Resin,3953
Evergreen Resin,3951
Thrashing Vines,3945
Squirming Vines,3943
Cut Flawed Jade,3906
Pristine Garnet,3897
Captain's Notes,3706
Premium Compass,3775
Starmetal Nails,3758
Premium Bellows,3747
Basic Armaments,3740
Attunement Gems,28281
Caviar Crostini,1929
Cactus Sage Dye,29226
Cherry Curtains,530
Winds of Autumn,28257
Chunk of Cobalt,373
Blessed Chalice,28196
Coconut Custard,1272
Iron Rose Sword,28189
Common Alkahest,803
Pirate Contract,28186
Gamey Lion Meat,28176
Fancy Brush Set,28175
Corsican Record,28166
Burial Offering,28163
Etheric Essence,28162
Long-lost Relic,28159
Legion Armament,28147
Cool Violet Dye,1918
Corrupted Crest,1506
Mutator Materia,29228
Corrupted Shard,2057
Corrupted Sigil,612
Corrupted Totem,1953
Verdant Valance,25950
Ancient Bearing,1446
Docile Pumpklin,25871
Dusty Armadillo,25861
Potted Wyrdwood,25857
Watcher's Boots,25816
Mariner's Spear,25784
Iron Greatsword,25745
Courier's Boots,25423
Cut Flawed Onyx,936
Cut Flawed Opal,339
Cut Flawed Ruby,511
Fyodor's Anchor,25331
Virtue's Mauler,25328
Prowler's Pants,25089
Warden's Amulet,25086
Ten Penny Tenny,25081
Armadillo Jocon,29203
Dead Dryad Vine,631
Swiftmirror Hat,25067
Pilfered Gloves,25026
Dragon Fish Jaw,394
Mizaru's Needle,24642
Fist of Stercus,24637
Shizaru's Lance,24636
Dried Dryad Sap,855
Tibb's Heirloom,24507
The Green Giant,24506
Earthshell Tail,577
Earthspine Leaf,665
Earthspine Stem,1825
Devotee's Brand,24103
Ebony End Table,2078
Zebulun's Charm,19255
Starbound Shoes,18980
Field Peach Dye,1859
Fireplace Books,1269
Simple Mandolin,18593
Firm Fish Filet,1151
Starmetal Ingot,27
Flawed Amethyst,1596
Flawed Sapphire,1592
Hallowed Candle,18576
Fluffy Stuffing,1443
Purifying Flame,18573
Armor Fragments,1362
Glowing Gnufish,110
Gold Candelabra,56
Right Rune Half,37623
Wooden Ornament,37619
Tempest Materia,15312
Genesis Materia,15310
Lazarus Materia,15309
Dynasty Materia,15308
Harmonious Reed,15300
Grassy Curtains,1259
Maudlinbug Bait,15271
Nereid Doubloon,15256
Halibut Viscera,268
Hanging Pottery,2115
Sinister Malice,14364
Shattered Storm,14361
Faefolk's Spear,14345
Infused Leather,572
Enchanted Sabre,14331
Forceful Rebuke,14317
Ironwood Planks,800
Large Swordfish,525
Layered Leather,163
Loamy Lodestone,1213
Lodestone Brick,1381
Long Iron Chain,99
Magenta Pigment,1497
Smoldering Rage,14270
Panacea's Touch,14268
Unseen Observer,14251
Needle Threader,14246
Ancient Avenger,14238
Maple Bar Stool,849
Maple End Table,2205
Ash Large Table,444
Map of Aeternum,738
Prismatic Vista,14197
One Last Breath,14195
Medium Bluefish,1000
Medium Flounder,739
Medium Frogfish,607
Medium Mackerel,780
Ash Small Table,45
Eye Of Darkness,14189
Medium Stingray,1244
Medium Sturgeon,1030
Mercurial Token,1483
Bacchanal Shoes,14185
Embellished Hat,14102
Veiled Hairband,14101
Cloth Handwraps,14089
Murky Water Dye,1908
Explorer's Coat,14059
Duelist's Boots,14057
Duelist's Shirt,14056
Duelist's Pants,14055
Linen Handwraps,13895
Oak Large Table,930
Oak Small Table,620
Old Books Stack,1336
Old World Globe,1811
Iron Plate Helm,13878
Iron Life Staff,13826
Iron Fire Staff,13825
Orichalcum Band,2372
Iron War Hammer,13819
Orichalcum Hook,945
Fortune's Beads,13732
Sterling Mascot,13728
Rootwrapped Axe,13636
Ottoman Tea Set,634
Oval Gothic Rug,1810
Earthen Smasher,13610
Pale Cobalt Dye,2032
Beads of Ritual,13314
Brigand's Blade,13273
Malicious Vigor,13165
Pattern: Icicle,1487
Pirate Crew Keg,1003
Blackened Blade,13125
Snowflame Staff,13087
Horrific Beauty,13070
Aurora Blue Dye,1913
Ancient Tactics,13064
Pristine Jasper,1468
Lie of Omission,13061
Autumn Moss Dye,1897
Glacial Recurve,13058
Putrid Plum Dye,1850
Corrupted Sight,13052
Ray-Finned Barb,213
Sleepless Night,13045
Fisherman's Hat,12806
Varangian Targe,12798
Sateen Leggings,12555
Sateen Robe Hat,12543
Rugged Fur Coat,12535
Steel Great Axe,12463
Steel Longsword,12459
Sateen Sage Hat,12397
Overseer's Edge,12353
Everfall Locket,12292
Halfdan's Reach,12162
Flárádr Mjölnir,11899
Rich Bear Flank,240
Deft Soft Boots,11847
Rivercress Leaf,346
Rivercress Stem,147
Roasted Cabbage,1117
Roasted Carrots,1225
Roasted Gnufish,1265
Crusher's Craze,11805
Sola Fide Token,11799
Round Bird Cage,2074
Round Sunny Rug,765
Memory of Hazel,11719
Rusty Cream Dye,1830
The Backstabber,11715
Weaver's Needle,11625
Judgement of Ra,11623
Force of Nature,11622
Nature's Shield,11621
Satisfying Meal,1064
Briarwood Staff,11620
Bane of Shadows,11494
Shattered Shaft,11465
Icewrought Pike,11457
Forester's Pike,11452
Keeper's Rapier,11437
Forsworn Rapier,11435
Cutwater Rapier,11431
Spellbound Gaze,11422
Essence of Hope,11383
Dragon's Breath,11363
Restless Reaver,11349
Humming Hatchet,11347
Eunuch's Savior,11344
Secret Atrocity,11329
Trapper's Piece,11284
Starsight Rifle,11277
Before We Break,11263
Icy Decapitator,11250
Valor's Destiny,11234
Enigmatic Aeons,11222
Balance of Time,11218
Blessed Greaves,11169
Heretic Greaves,11154
Outpost Earring,10691
Silk Fascinator,10546
Silk Robe Shoes,10545
Silk Robe Pants,10543
Layered Fur Hat,10527
Musician's Drum,10448
Silk Sage Shoes,10397
